subject_id,file,sr,duration,rms_mean,rms_std,zcr_mean,spec_centroid_mean,spec_rolloff_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,f0_mean,f0_std,jitter_local,shimmer_local,hnr
2010014,11.wav,44100,16.0490476190476,0.00192605215124786,0.00150139990728349,0.0311292536605206,2036.70872165265,3751.09021234409,-665.82681860663,80.1795555253007,135.932144515873,34.7569119455851,13.2308119541193,31.3727307597136,28.1973787757125,24.6783974794402,5.81521874887834,18.3843806644323,28.1973744223344,14.9710135017163,0.529611351848182,14.1994332600542,6.65508658658058,9.99149098754901,9.87078888093351,9.34196865890537,-5.22789047215425,12.1590171262266,5.66875162845637,7.71495601102229,0.651123594564811,9.55493150986369,2.9047059814662,7.29495877611489,160.174056970342,213.315546817234,0.035265643605475,0.131164470252998,10.0754702881835
2010014,12.wav,44100,21.3031292517007,0.00226613087579608,0.00177446694578975,0.0313649523160763,2099.36404944629,3912.5888751703,-659.944665199981,84.306886880556,135.366277691669,37.3643775729077,13.9853767478683,28.9185950470406,33.5990283609881,28.624343383859,7.08638215009147,19.1343801377246,28.0217118477659,15.0820523173702,-2.79891474986705,16.9878177787223,7.12883028197977,9.94827008336839,8.00424965321053,9.70123353253751,-6.59299852411342,12.6139220440057,4.3828978110387,8.17942092381628,-1.3074846434703,9.76264226112409,0.945579758859397,7.61162409512524,126.645309852809,124.304210566477,0.0313415716893976,0.119098623024181,11.3148890838754
2010014,13.wav,44100,2.10607709750567,0.00193660799413919,0.00231987540610135,0.0639889895260989,3439.45443198607,7576.25638521635,-646.066037541727,86.4759890869365,102.342249762601,33.7920851264949,4.57130904197124,25.8059875916677,42.7932161569081,22.9218147154426,-0.489332293372803,15.7870290280347,29.6840111388114,11.9878816218668,2.29478514701209,11.7359533161607,5.29008202641182,9.09563606600852,5.11762666873351,7.265572893236,-1.06653977681514,10.7853641863705,1.58101235900811,9.92185531556894,-0.00424709731381996,9.88219490724647,0.0422859535598654,7.18379237774138,121.68216927464,11.268754957549,0.0456748452891531,0.113541683410675,9.45954214684075
2010014,14.wav,44100,19.2881179138322,0.0020672210957855,0.00160285155288875,0.0355176133799639,2097.18413706793,3789.84375,-661.567281787051,80.1060005013295,134.228884061957,38.6246731998514,10.5282179305535,33.2431549626317,29.463791633462,26.8153302274882,3.61609494577062,18.2959394631313,29.5622328454846,16.1682189444079,4.00026634948155,15.4273013084065,6.13489981376169,10.9588260915332,10.427931723937,8.67252385622546,-6.0133009104022,11.5101202385339,5.01076329154879,7.42996646971682,2.83031559854318,9.648629860149,2.62182266915161,7.49120571779541,167.889608669004,189.707230137756,0.0415800632121079,0.135357654525476,10.0553361586652
2010014,15.wav,44100,15.8961678004535,0.00220066960901022,0.00138349167536944,0.0324735544023723,1957.55981403366,3503.86080776688,-661.059342895979,70.181364332369,143.779704321585,40.4003780159121,6.40691304283835,30.7351323183092,35.8102426442226,28.4162900837105,8.24415771203613,18.6052320727573,32.7462100091114,14.342907714383,2.58060864923639,14.5592284555985,3.72063767088246,10.6640569547262,10.4337607057656,8.90806361417302,-7.20114803236508,12.1918079558729,5.99937030240979,8.7361187675725,3.71209955835659,8.75686850433601,0.765789222799494,7.00670843897644,136.339227484615,156.604524062854,0.0401011475645997,0.139116523997122,9.92677904298904
2010014,16.wav,44100,36.6142857142857,0.00202911230735481,0.00211954768747091,0.0424142086437857,2377.2526879576,4454.46463072686,-656.317606269031,92.9416189026403,117.314873959583,41.8079608086066,12.6640354960498,33.4594224087272,28.0094443561769,25.8455884907114,6.38717546534047,19.355818553134,24.3772808213262,14.9709758037496,5.5050476166839,13.9454570724554,4.35573697421189,10.5245000368666,6.40882262088183,9.72660885578857,-3.22869773068216,12.68675831083,1.32302939637128,8.84716334135089,2.1965061571633,9.58933492127282,0.730240126005133,7.92747528601467,158.565090213889,167.453262883891,0.0433029173779901,0.12779234497377,8.26429267464689
2010014,17.wav,44100,2.89945578231293,0.00204824982210994,0.0019460350740701,0.05526953125,2593.28149285377,4804.5744140625,-629.072297231159,110.798752781495,130.148907775256,39.850912052467,-11.8011675664658,39.5787422641063,21.4430936073937,24.6358423712854,-3.83774337871154,22.525014008289,27.9158906270067,15.6853672546198,0.713585642710155,14.8722874668508,6.19493885718635,8.38399535139283,6.19141377387995,9.46534024169309,-5.52413152719765,11.8179673667636,0.0787751890754039,13.2192092840505,8.61097008336056,8.99574510253449,-1.18992434019399,8.59996599033761,711.851097522036,410.092771595396,0.056278554784625,0.194885352293612,5.3108865159904
2010014,18.wav,44100,11.0175963718821,0.00349625525996089,0.00351727427914739,0.0407799739857745,2309.18119491251,4453.44760520943,-610.755264747491,95.5894227639711,122.529806952049,40.7753050321183,6.6152858411738,36.6714760399963,25.4052076795595,24.2850354055169,3.00970156408955,21.3109986437311,25.5596016751663,16.6997123850315,-3.21001549308077,16.8116127429683,1.57169297621546,13.9464611230114,6.59563084376215,10.0328340311482,-12.9034583219308,15.8917521680444,-1.91058214259104,10.178945893214,0.13996464511832,10.7675996534972,-3.4091756514247,9.87194517912382,290.722287237008,297.119866539715,0.032324686233429,0.10145456315186,10.8094622728685
2010014,19.wav,44100,43.1087074829932,0.00284694321453571,0.00213463162072003,0.0374588234551696,2290.68804552199,4536.17738098243,-624.449900554565,93.3372799636925,134.580207428569,34.3233068469268,4.65051241990242,32.7786489775796,29.7482619167976,27.0720256960071,2.04955515395956,21.8749788077837,33.5625259352644,16.8756087380798,-6.20915262146697,18.594301967638,5.81079273305857,11.0965347721373,7.16027194226426,9.90980311449787,-11.9536503989539,13.8408668485456,3.9649776909091,8.4198830162591,4.21882028163513,10.2504685411514,-2.58876260668429,9.20756052665393,102.004071902551,11.5263483916962,0.0244732760374405,0.100094862713994,11.3719739556353
2010014,20.wav,44100,9.51689342403628,0.00223647034727037,0.0020242421887815,0.0437160584984756,2412.54205494805,4788.72177496189,-651.743562982874,108.109258308842,132.824242489864,36.5868359588736,15.2194250906065,30.3499966898535,26.2080389609264,23.7481918391997,-5.0051270684766,25.3768228054064,29.4483201583207,19.3017624814977,-2.76693737193317,18.2462169437566,8.57118874048935,10.462316336404,8.62669584340481,9.13582662644768,-7.03763256163476,12.231537572621,2.40207681177521,7.4072779984446,4.49388556299856,8.80013302027757,0.140281238013086,7.67771708921619,98.5298122164792,14.0537204019551,0.02621578723501,0.090994131911454,9.55428534604236
2010014,21.wav,44100,10.4083219954649,0.0026660617440939,0.00263810018077493,0.0267972233835006,2002.58397830456,3621.75513430184,-671.388880719323,93.443459081129,127.046274475608,30.4522639731783,22.5266488447315,29.5901897461294,27.9313507228283,26.9540864457687,5.02340732321506,19.1546008620558,26.7137626404106,13.6720008946906,-0.189609012321099,18.1571768812614,6.58868971853374,9.20889907000256,9.08034476483786,8.40037250410824,-7.63489787900668,16.0000152267174,3.5114509346055,7.80173983974838,2.72288103228405,9.29457088607801,1.18627646869492,8.23896760027937,105.045928395423,10.2986670791876,0.0222405919561848,0.0847017253740039,14.2056540785318
2010014,22.wav,44100,10.5719047619048,0.00225846725516021,0.00222256197594106,0.0444829042604281,2376.90630335758,4341.8123113337,-661.378953161899,97.6912917424202,118.072880966615,42.2545293574,23.3549581060655,28.3374836505377,29.6311419660014,30.612010875865,-2.60591002130147,25.5547600857092,23.5559909264368,14.2028854772038,1.77198616625903,16.1699027257552,8.27657206178917,8.61847429917298,10.6037193325299,8.75399435215255,-8.17482396936449,16.7318624054806,0.885658772648696,7.21312118812238,4.09954993230778,8.48056000592429,0.949434746744379,7.78725766343279,105.757362753874,11.5014596181358,0.025870775017861,0.0953298519774458,10.8891700358601
2010014,23.wav,44100,10.3369614512472,0.00233875727280974,0.00231425231322646,0.0388805590628507,2334.50566559624,4460.0556344697,-662.856117172842,98.7348459744506,121.968141488581,36.7548927201499,16.9386352001004,30.1587463408662,32.4588394701675,34.957185243608,1.77126578251829,22.85982681773,27.1931281189144,13.4099583114821,0.174587427954481,16.8088960436536,6.88918306117383,9.60347663485338,10.3436561293133,8.77281601089205,-7.13008741562664,14.016536777539,1.1777295502996,7.93070498800529,4.82529207894996,7.88340125148695,2.12187261152591,7.31592096215829,103.797589647057,12.1568273445345,0.0265467438548658,0.0895433834579501,11.8858386085103
2010014,24.wav,44100,9.60541950113379,0.00233044452033937,0.0021955817937851,0.0445957644550121,2370.01984446874,4328.40788468071,-660.238255546694,95.1887212870384,124.014826335256,41.2664617696564,18.1091921681726,36.4660913194956,34.5327923101516,28.5117946224955,2.66670273638519,20.4908711068886,27.7712868650876,17.2703477184909,-0.192852780263587,18.0340392763365,4.58167548915706,9.72618289216436,9.90875400972796,10.3436815113364,-7.00770884827109,13.5976708897047,1.31524088802089,9.39658185635564,4.7291891981291,8.42971553388382,-0.670306245598243,8.61572577226051,104.67810231664,11.3087448531036,0.0316754236184973,0.106281928998548,10.1964224355752
2010014,25.wav,44100,9.99260770975057,0.00228376919403672,0.0023441887460649,0.0437241398083624,2401.19689978556,4503.04044397866,-658.622019956807,104.961713224196,128.281397842115,39.3952936789845,14.2523871448057,29.4553097970692,28.5073571845733,26.7323336221616,0.573355377400769,24.9123542856181,27.8382671073672,14.3444054404234,-2.33781445606081,17.8952120968989,7.63971496631526,8.13481291812742,8.40076240713705,8.6944127106275,-6.76097477703635,13.0931642359012,0.458242173905137,8.26016818639743,2.40355322054941,9.02941354646737,1.00358869902722,9.07911327374372,101.996121936687,13.356769376298,0.0303322155060758,0.102212917903062,10.2476906940626
2010014,26.wav,44100,30.5955555555556,0.00233206455595791,0.00191434798762202,0.0346451847614757,2228.13664894599,4561.95938967067,-643.411273989614,84.9729510334941,124.014592998158,31.2864597007918,17.2565966603269,31.1583430216849,27.5299043708789,23.4056783499077,1.90992205461386,17.3526748134028,29.3500233299944,13.6243044706922,2.62482042726359,15.5169139769187,1.95986846597552,11.5713489807421,8.81056302104239,8.79550000936234,-5.30682478386167,11.4176464026101,7.2421768918929,7.85383215815368,6.3046436412177,8.03929656996814,1.31243898461964,8.07940591986689,103.421692361712,14.5634816338287,0.032402119268415,0.116165124879247,10.5710447780185
2010014,27.wav,44100,28.1030612244898,0.00151616940274835,0.0016413590637967,0.0192470747495869,1847.63063048553,3411.84308927742,-708.76061009111,77.8764979732351,126.094848440467,21.7803350664921,28.2151884358257,25.7430776179836,19.0938684790726,17.1498536106321,8.60603269868247,14.0942799284493,26.2496479898172,12.2896733884958,8.43471423677193,12.4267252217962,7.05460704042337,8.51158915667957,7.93455012218771,7.82740638894109,-2.79463156832337,11.8292200455457,5.33961070940581,6.03572551639073,6.67684697625511,6.27605547349651,1.99657921297617,7.79381801799982,107.68082292857,17.1360084568241,0.0324647100605528,0.101124589658378,11.6901151203884
2010014,28.wav,44100,15.3972562358277,0.002076864708215,0.00171102327294648,0.0401174377119442,2275.56608284573,4380.08393874812,-659.197138286538,84.5199479259546,131.585367294575,31.2986532524338,11.2413324193795,30.9600497831933,29.0334115897399,25.9090409220542,2.0985953822654,19.489086238651,31.3491350473545,14.9403045968516,-0.120541463732241,15.6112288590036,5.65868169668774,9.71108215624105,9.6442202306011,9.96252274185371,-7.82163872837891,11.9332171768542,4.88145787683258,8.31012275168896,5.16803872242423,7.20436292519467,1.26220480863327,8.15095550984146,163.541111306146,201.208427811273,0.0294734170498251,0.103699660400706,11.3731684465332
2010014,29.wav,44100,60.1031065759637,0.00192680896725506,0.0017321320483461,0.0345333778008499,2106.34380828966,4016.56005340629,-670.319391793129,90.5806845875497,132.79953773673,29.7406543184727,17.4971161521557,33.1010680778657,23.4125950868457,23.3827220456667,2.2351283963034,19.4036476458289,30.7680633658749,15.9911905008519,2.34531228181591,16.1625142788322,4.41448827189473,10.9584128433688,8.75878455054514,9.22412401680522,-6.81885836388623,12.9145707007802,3.96786725800567,7.50257375638656,5.69446652182078,7.73357470428642,-0.968201588908247,8.25163839999418,104.001848891064,14.0184252604023,0.0265855614911243,0.109552502164941,11.2365776037898
2010018,01.wav,44100,7.17696145124717,0.00174157554283738,0.00276736635714769,0.0269564380553312,2213.86558089037,4393.19088247173,-713.080815093409,111.724760135177,93.6275370360543,44.2516962389345,24.3295205370369,35.4548817557427,32.3266812234481,16.6579486485165,19.0872911395858,15.0847092530541,23.610541323003,11.8789341728565,10.9664483718372,12.4692917208628,8.01715509054163,13.0897814235066,12.9284496200126,6.08607284117961,7.40318013116245,10.4025533355392,4.97976130595534,10.78351257798,12.915043570751,7.65536600735749,5.27332028532659,7.69661613222218,72.9016289125347,7.52964075343372,0.032786240145072,0.130734672385035,10.830801294969
2010018,02.wav,44100,12.7183673469388,0.0018132186960429,0.00277160364203155,0.0220506208656478,1800.79318716815,2754.18705626996,-745.510715121898,132.756944112379,114.448454323861,45.1982457097022,32.9404614504112,39.9469758793776,33.5468410852507,17.3594994502902,15.7027483337136,19.5432876105173,23.4575256151857,10.9969987314388,10.8335398636971,10.9464145265418,6.78955310009559,13.679541221631,11.1330176347449,7.61824886695319,9.10128245444348,9.04662082207526,4.95404544785879,12.7920267020325,13.445036698168,7.78767623913756,5.11020565808363,7.3983354544357,69.5112265597137,5.68826486683697,0.0227084165089922,0.109184694527843,10.4529960313195
2010018,03.wav,44100,16.8708390022676,0.00155711628030986,0.00211764080449939,0.0223477663987276,1900.03552940347,3215.52626912827,-736.061187248092,115.767199219329,106.240908189014,47.3895773782732,34.6187048258351,33.5617812245744,34.8334535265094,16.1960947590813,18.0477241108364,15.5398699104997,23.2544518264532,12.3432329412112,11.5210735719737,9.4450880664738,7.21726257464339,13.0057725498378,10.4796736267568,9.10186407071263,7.75355643001578,10.2878173059967,4.70241003682938,11.4505279492865,10.8076962662872,8.1166785558597,3.10726494068935,6.77905521326705,70.5388825487731,10.1467241743863,0.0284552305546171,0.131991059750472,10.6558109080258
2010018,04.wav,44100,20.6779818594104,0.00157851388212293,0.00227086897939444,0.0210744598765432,1773.17632475152,2630.82090435606,-744.785982052585,121.683965410701,112.479473010315,40.4965827862275,36.2927248905863,40.6499255820376,38.0180503579733,18.3786409959138,18.3752935301872,12.4576795310752,22.2929220080674,11.72816215824,8.14190272404751,10.7942346943877,5.2450085972383,13.9403660377448,11.521262402552,7.2928055349142,9.03206374773487,9.0926290285512,5.23476424470624,10.3676686630945,10.7599126394385,7.46266945603288,3.63609767836118,6.07294164835794,68.6884539212551,6.49663861506575,0.0259697812779077,0.130640446859155,10.7599761098375
2010018,05.wav,44100,21.843537414966,0.00121257232967764,0.0019619376398623,0.0139647918603879,1582.48428665543,1993.3773547506,-779.957139836758,103.012823866603,108.652161219315,37.5970441922944,47.8765363211214,33.7638860932594,37.3599247446824,14.9633374993284,21.3960837640495,11.2120455045852,21.0307234639302,9.60071730352193,12.3730463416534,7.96921489186709,8.90668616310619,10.8502320233745,10.7565733108422,7.20464612319085,8.99074306782071,8.75899654479413,7.46414211652641,8.48468201889516,10.1070958777964,6.62432536037934,4.00633017091066,6.562085939822,67.5643034884177,4.43023469207001,0.027806033993273,0.130117529529844,10.2938575144894
2010018,06.wav,44100,24.3922902494331,0.00143130728974938,0.00239764479920268,0.0197150817319134,1780.65486933482,2703.14979752945,-750.289995261522,113.526913995722,101.889816975163,42.1195672965542,40.5426878433316,35.1038531788184,36.7600059294884,16.258929912413,19.4893893311911,14.8150396961562,22.0024698042898,10.8223607517747,11.7650130233081,8.84477230258069,7.78166517271799,11.4411856283534,9.92234306946824,7.83424603120117,8.91179097998472,9.24263336475844,6.22085432796171,10.4304666738897,9.9043799904255,6.72454083225998,3.80948311684229,6.41171946734936,164.070640425781,382.39026668219,0.0320156559643527,0.142434722796281,8.74312755707216
2010018,07.wav,44100,11.8713605442177,0.0030181051697582,0.0032922774553299,0.044402091733871,2345.34761003191,4458.88858023277,-642.92800402618,132.062237375325,123.276157844028,56.5827561987472,5.68943272104486,39.6783231313264,38.4681903213008,27.3417513847481,13.1475953660183,17.812448387384,28.8970349848769,13.8808971736426,6.51572980795373,13.2307779851674,-0.503551784446375,13.7492391320475,6.80508020887563,10.406908457313,4.19873560937434,12.2430729919752,-1.29694542127429,12.2181735621589,11.2290644004501,8.15260382204534,-1.31760116404454,10.0050172031499,72.0919528668327,13.0417348122222,0.0280446136350899,0.130454201425243,9.83486908086455
2010018,08.wav,44100,10.6390476190476,0.00289273681119084,0.00335125182755291,0.0317196445610687,1988.75768249417,3527.6646737834,-666.036107784214,134.074826708564,120.635727931328,55.6717344736128,13.4576085314055,41.8812419290862,33.6702442731781,20.6517027110779,16.6802450307011,16.9864881225159,29.8652752213026,13.2442718809307,8.65983777985951,12.4030875877926,-0.823380370051822,16.0830604751147,7.40206134715198,8.53620209366613,1.78747632807174,12.8954785436416,0.911079210958054,12.0339685544105,12.6396084258599,8.09205007036699,-1.37681001100994,10.7883158382387,70.0509137521407,7.48888538844555,0.0334271753363749,0.129003246906018,9.81571925900415
2010018,09.wav,44100,16.0585941043084,0.00220255344174802,0.00308641721494496,0.0229471019237717,1865.33843086661,3177.37659608698,-725.279947070921,140.251291132242,122.646685010048,55.0969268200986,27.9847124494614,39.5674203648825,31.6071712249737,19.5716262047669,13.7346750871668,17.4828317674363,25.6671014539669,12.2220348433774,11.8373036100268,11.0122861962339,3.98562720830921,17.1522742299993,9.2585674330076,9.07141056947963,6.35853320714783,10.0076877979071,3.0671562368669,12.6839463794292,11.4417856413044,6.62120469643405,3.92827559749012,8.27967752393367,67.9419536883414,4.81407681887328,0.0257931513643161,0.130312663418194,10.217945075852
2010018,10.wav,44100,20.2945578231293,0.00152832746971399,0.00233574025332928,0.0186328571683819,1743.09245184634,2634.45012663486,-743.173788816759,111.224097130146,100.203848600634,48.9913052826826,38.8450561628812,33.8402062035711,35.8444437014228,17.4774848151319,20.7595471632665,14.9775471999404,22.2656843588831,10.9427854098858,12.4516350928626,9.97943277603168,7.19382759238991,13.0033447829192,11.3641254991155,7.01049421719542,7.21384842011195,9.53989978193203,4.10669456572716,10.6840811246322,9.44694126583353,6.6719054018919,3.12391720353844,9.11832024970287,70.4855876732539,7.57763467063423,0.0300676020928393,0.137951593094064,9.66794099542612
2010018,11.wav,44100,12.6742630385488,0.00142767850775272,0.00187928252853453,0.0227082081330128,1824.51754225991,2863.85685847356,-748.408318526766,116.110847747437,111.979473445286,41.9467749383223,33.4472303900005,39.3310582308544,38.0197604604946,17.8207335837162,20.3368644080884,12.9806375599973,26.1087228843627,11.9219070306042,11.9833332719876,9.1262219235567,2.91110882336568,17.5515321227565,9.97263030607284,7.92642414552398,9.0066701815506,7.93609199653378,5.95422639160753,10.4639421066618,11.0979126371298,5.81705354113898,3.245969028673,7.41162581311677,69.2139705944976,6.33779956695978,0.0332611687776116,0.157241417828405,9.04151187749342
2010018,12.wav,44100,28.3341496598639,0.00146100868005306,0.00215339846909046,0.0194170309939574,1775.50321920483,2854.9181183749,-752.682722847881,110.842590561867,107.338945356952,45.0882034278344,37.5676743834699,36.209667568518,35.9284558934381,16.3680315741086,22.0515581587396,12.754939357694,24.6140467906184,9.38518115354588,13.646337148617,9.94552864599246,7.06946854054358,13.6868903432397,9.91738642711549,7.82399521150563,6.77476259335406,9.53233667539888,5.32367063033526,9.94448335977944,10.359113578933,7.32778881935205,2.81237316449472,7.84396273789084,70.323292019761,8.87972179767784,0.0301385768086106,0.150161340180705,10.508286920353
2010018,13.wav,44100,7.40145124716553,0.00122277939226478,0.00191915140021592,0.0159870016163793,1806.34275601224,3294.64758032915,-748.691939591194,90.6733198104045,118.678733795282,32.4211922323457,35.3019773578993,26.5062681516536,31.1224726384463,12.4725634565584,22.7416597756299,16.2563456368248,24.9020145254502,8.77471252617698,10.7507121138531,8.06836500137649,10.3690889267969,8.75155935164804,12.374177415493,8.3468212740455,6.71288820482144,11.7038676341507,7.50482538408551,8.90575506415196,10.4261045545152,7.76994139005082,0.755643096793368,6.92822886378555,67.9898284419842,5.76947068862482,0.02635526367975,0.112363233407642,10.4493117830147
2010018,14.wav,44100,5.95120181405896,0.0018289505969733,0.00218523479998112,0.0320381030701754,2013.05899957366,3600.74612801535,-689.187847363714,117.472622845733,124.737395548318,41.389121507168,14.3011564063727,37.3975140832255,33.9649554919221,17.5729000078672,23.1416624521377,14.7192728401999,32.4229288006471,12.9437737025174,6.03412861044215,10.5425006510576,1.98494894847121,12.8637616814206,7.20799883561111,10.890859454181,5.46771560161878,12.3861667615707,5.93676168906053,8.83606020303443,13.4791146860754,7.71051207189154,-1.94308820957744,8.27476267359433,67.101198152981,4.12090792744229,0.0372407157641292,0.166080310474052,7.51297051576719
